ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2022,6,"6,007","2,323",31.7,jueves,06/30/2022 12:15:00 PM,8.5
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2022,6,"3,981","2,012",35.5,viernes,06/03/2022 06:30:00 PM,5.98
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2022,6,"1,966",491,23.7,jueves,06/02/2022 07:00:00 PM,3.98
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,6,"2,602",600,12.3,viernes,06/17/2022 06:15:00 PM,8.38
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2022,6,"2,819",657,19.1,martes,06/07/2022 06:00:00 PM,6.57
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,6,"7,273","2,379",57.6,viernes,06/03/2022 07:15:00 PM,5.88
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2022,6,"23,053","9,220",115.2,lunes,06/20/2022 07:15:00 PM,8.97
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,"1,875","3,026",22.4,miércoles,06/08/2022 07:00:00 PM,3.58
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,"3,022","1,516",14.8,sábado,06/04/2022 12:45:00 PM,9.02
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,"3,814","1,751",25.6,viernes,06/03/2022 07:00:00 PM,6.47
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,"925,729","297,857","1,939.3",viernes,06/10/2022 02:45:00 PM,23.87
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,6,"81,787","27,791",208.4,jueves,06/23/2022 07:45:00 PM,16.52
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,6,"6,358","2,623",31.5,sábado,06/18/2022 11:45:00 AM,8.42
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,6,"26,887","7,778",94.4,viernes,06/17/2022 06:45:00 PM,12.22
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,6,"1,253,851","363,471","2,645.3",lunes,06/06/2022 12:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,6,"31,514","9,744",128.3,miércoles,06/15/2022 07:00:00 PM,11.1
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,6,"297,085","127,405",626.6,martes,06/07/2022 01:45:00 PM,23.9
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,6,"317,589","125,767",632.2,martes,06/21/2022 06:45:00 PM,23.97
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,6,"22,785","9,026",114.6,miércoles,06/22/2022 07:00:00 PM,8.6
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,6,"2,219,308","773,785","4,629.7",viernes,06/10/2022 02:15:00 PM,23.97
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,6,"134,535","68,879",334,miércoles,06/22/2022 06:30:00 PM,18.45
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,7,"3,872,011","1,154,631","7,059.86",viernes,07/01/2022 03:15:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,7,"113,898","40,782",233.73,martes,07/12/2022 07:15:00 PM,23.97
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2022,7,"24,254","10,571",90.29,martes,07/12/2022 02:00:00 PM,10.45
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,7,"3,567",393,35.81,lunes,07/11/2022 09:00:00 PM,4.95
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2022,7,"1,239,766","292,504","2,145.96",lunes,07/18/2022 09:15:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2022,7,"18,451,819","4,321,949","30,617.96",miércoles,07/13/2022 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,7,"55,920","26,452",200.2,domingo,07/03/2022 10:45:00 PM,12.87
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2022,7,"7,101","2,763",22.85,sábado,07/09/2022 11:00:00 PM,14.75
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,7,"14,090","4,483",40.42,domingo,07/17/2022 09:00:00 PM,14.35
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150002,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,7,"3,177","1,523",37.56,jueves,07/21/2022 06:45:00 PM,3.48
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,7,"14,478","4,626",42.05,sábado,07/16/2022 07:15:00 PM,17.8
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,7,"5,958","2,847",37.82,miércoles,07/20/2022 07:00:00 PM,6.45
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,7,"7,463","3,624",32.2,sábado,07/23/2022 02:30:00 PM,9.83
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2022,7,"12,538","6,310",52.76,viernes,07/29/2022 07:00:00 PM,9.52
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2022,7,"3,549","1,533",24.32,viernes,07/15/2022 07:15:00 PM,6.47
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2022,7,"8,320","2,333",60,sábado,07/30/2022 07:45:00 PM,6.77
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2022,7,"4,477","1,497",39.36,lunes,07/25/2022 06:45:00 PM,4.63
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2022,7,"4,252","1,688",48.93,miércoles,07/27/2022 07:15:00 PM,3.65
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2022,7,"4,097","1,243",27.62,sábado,07/09/2022 07:30:00 PM,6.13
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,7,"4,185","1,626",25.98,viernes,07/08/2022 07:00:00 PM,6.58
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,7,"6,266","4,628",32.48,martes,07/26/2022 07:00:00 PM,7.65
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,7,"26,533","13,203",173.36,domingo,07/24/2022 07:15:00 PM,6.1
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,7,"4,067","2,128",25.18,lunes,07/18/2022 07:45:00 PM,6.42
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2022,7,"624,831","213,978","1,257.17",viernes,07/15/2022 08:30:00 PM,22.22
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2022,7,"383,322","139,472",919.6,domingo,07/03/2022 09:00:00 PM,19.57
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2022,7,"46,705","16,143",108.59,sábado,07/30/2022 12:00:00 PM,23.93
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2022,7,"702,580","240,725","1,290.08",martes,07/19/2022 07:45:00 PM,23.88
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2022,7,"67,995","22,508",151.14,martes,07/26/2022 07:45:00 PM,23.72
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2022,7,"169,468","69,821",341.35,martes,07/26/2022 07:15:00 PM,23.73
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2022,7,"219,353","98,313",437.71,miércoles,07/20/2022 01:00:00 PM,23.02
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,7,"89,481","25,068",269.92,lunes,07/18/2022 07:30:00 PM,14.97
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,7,"11,046","5,654",64,domingo,07/24/2022 07:15:00 PM,8.32
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,7,"8,156","2,109",60.8,viernes,07/08/2022 07:30:00 PM,5.2
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,7,"3,281",954,19.84,martes,07/05/2022 07:00:00 PM,6.38
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250914,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,7,"1,015",275,7.39,viernes,07/08/2022 06:30:00 PM,5.82
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2022,7,"169,335","71,404",306.24,lunes,07/18/2022 08:30:00 PM,24
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2022,7,"13,724","6,899",60,martes,07/19/2022 11:15:00 AM,10.43
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2022,7,"8,029","1,780",11.42,martes,07/12/2022 04:00:00 PM,23.63
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2022,7,"258,369","102,886",493.86,martes,07/19/2022 08:00:00 PM,23.87
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2022,7,"5,007","1,754",50.23,viernes,07/29/2022 08:15:00 PM,4.3
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2022,7,"20,362","8,399",89.79,jueves,07/14/2022 07:45:00 PM,9.53
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2022,7,"17,576","4,257",98.21,sábado,07/30/2022 09:00:00 PM,8.25
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2022,7,"411,524","141,477",901.3,jueves,07/07/2022 08:30:00 PM,21.7
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2022,7,"72,083","20,894",196.04,martes,07/05/2022 03:00:00 PM,16.32
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,7,"1,885,962","625,841","3,440.8",lunes,07/11/2022 03:15:00 PM,23.87
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,7,"84,015","30,981",205.48,viernes,07/15/2022 06:30:00 PM,17.83
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2022,7,"48,605","13,330",184.78,lunes,07/25/2022 07:15:00 PM,13.45
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,7,"75,647","25,920",190.66,sábado,07/09/2022 12:00:00 PM,22.13
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2022,7,"157,671","60,318",310.64,miércoles,07/06/2022 07:00:00 PM,23.85
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,7,"19,109","6,756",96,sábado,07/09/2022 07:15:00 PM,7.95
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2022,7,"11,038","3,990",56,viernes,07/01/2022 07:15:00 PM,7.82
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,7,"4,398","2,351",27.71,miércoles,07/06/2022 07:30:00 PM,6.82
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,7,"2,060",581,11.71,domingo,07/03/2022 07:15:00 PM,7.63
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2022,7,"5,937","2,703",39.42,viernes,07/15/2022 08:30:00 PM,6.78
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2022,7,"6,349","2,550",35.32,jueves,07/14/2022 12:15:00 PM,8.13
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2022,7,"4,646","2,139",42.14,martes,07/19/2022 07:30:00 PM,6.47
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2022,7,"2,832",946,19.62,viernes,07/01/2022 07:30:00 PM,6
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,7,576,142,12.29,viernes,07/01/2022 07:00:00 PM,1.77
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2022,7,"2,958",694,15.65,lunes,07/25/2022 07:00:00 PM,7.13
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,7,"8,458","2,933",55.2,viernes,07/01/2022 07:15:00 PM,6.5
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2022,7,"23,136","8,733",107.71,viernes,07/22/2022 11:45:00 AM,8.68
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,7,"2,219","3,721",23.23,jueves,07/28/2022 06:45:00 PM,3.9
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,7,"3,261","1,548",13.63,sábado,07/30/2022 07:15:00 PM,9.9
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,7,"3,826","1,887",28.8,sábado,07/02/2022 07:45:00 PM,6.4
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,7,"885,482","293,656","1,822.13",viernes,07/29/2022 02:45:00 PM,23.73
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,7,"83,836","28,867",205.92,viernes,07/01/2022 07:45:00 PM,16.48
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,7,"6,240","2,664",30.34,martes,07/12/2022 10:00:00 AM,8.17
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,7,"25,763","7,600",94.07,sábado,07/16/2022 06:45:00 PM,11.98
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,7,"1,307,807","383,418","2,596.16",miércoles,07/06/2022 12:00:00 PM,24
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,7,"314,940","134,006",660,martes,07/26/2022 10:00:00 AM,23.98
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,7,"351,229","138,520",675.14,martes,07/26/2022 07:15:00 PM,23.97
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,7,"23,136","8,733",107.71,viernes,07/22/2022 11:45:00 AM,8.68
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,7,"2,382,154","826,910","4,268.88",jueves,07/14/2022 01:30:00 PM,23.98
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,7,"138,632","69,948",329.76,viernes,07/22/2022 08:45:00 PM,18
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,8,"3,848,331","1,141,527","7,313.36",jueves,08/25/2022 03:15:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,8,"115,084","41,590",239.71,miércoles,08/17/2022 06:45:00 PM,24
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2022,8,"25,048","10,880",91.79,lunes,08/08/2022 02:30:00 PM,10.3
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,8,"4,157",577,41.79,sábado,08/13/2022 08:45:00 PM,5.47
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2022,8,"1,231,378","289,037","2,072.72",miércoles,08/24/2022 07:45:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2022,8,"17,925,559","4,798,475","31,489.68",jueves,08/18/2022 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,8,"53,258","25,989",187.07,viernes,08/12/2022 09:30:00 PM,12.02
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2022,8,"7,049","2,796",23.94,domingo,08/14/2022 11:00:00 PM,14.61
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,8,"12,587","4,121",40.42,sábado,08/20/2022 10:15:00 PM,12.81
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,8,"2,520",956,40.42,martes,08/02/2022 02:45:00 PM,3.52
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,8,"5,938","2,825",40.02,sábado,08/27/2022 12:30:00 PM,6.2
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,8,"8,342","4,122",35.2,sábado,08/13/2022 01:45:00 PM,9.91
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2022,8,"8,285","3,879",55.42,martes,08/30/2022 08:00:00 PM,5.9
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2022,8,"2,371","1,134",22.88,lunes,08/08/2022 07:00:00 PM,4.2
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2022,8,"6,040","1,516",60,lunes,08/01/2022 08:00:00 PM,4.18
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2022,8,"4,540","1,588",42.69,jueves,08/18/2022 06:45:00 PM,4.27
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2022,8,"1,130",684,8.06,sábado,08/20/2022 07:15:00 PM,6.06
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2022,8,"3,933","1,223",27.76,miércoles,08/10/2022 07:15:00 PM,5.8
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,8,"4,164","1,612",25.86,domingo,08/21/2022 07:30:00 PM,6.27
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,8,"6,096","4,624",32.32,martes,08/30/2022 07:30:00 PM,7.57
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,8,"7,845","1,684",42.53,jueves,08/04/2022 08:00:00 PM,7.26
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,8,"25,892","8,761",165.62,jueves,08/04/2022 07:45:00 PM,6.15
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,8,"3,966","2,112",27.1,sábado,08/20/2022 07:30:00 PM,6.23
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2022,8,"577,208","204,438","1,158.26",martes,08/09/2022 10:15:00 PM,21.9
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2022,8,"47,341","15,989",114.05,miércoles,08/31/2022 12:00:00 PM,23.93
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2022,8,"72,057","23,451",160.62,lunes,08/01/2022 07:15:00 PM,23.77
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2022,8,"164,591","68,613",355.61,lunes,08/29/2022 07:15:00 PM,23.43
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2022,8,293,31,32.77,martes,08/16/2022 07:45:00 PM,0.35
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2022,8,"209,953","96,819",459.89,viernes,08/12/2022 08:00:00 PM,21.7
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,8,"103,597","30,028",239.04,lunes,08/29/2022 07:45:00 PM,17.61
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,8,"11,880","6,166",64,sábado,08/06/2022 06:00:00 PM,8.94
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,8,"9,976","2,595",60.8,lunes,08/01/2022 08:30:00 PM,6.34
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,8,"3,083",910,19.97,martes,08/30/2022 06:15:00 PM,6.01
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,8,"75,908","42,612",188.63,viernes,08/05/2022 01:15:00 PM,23.96
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250914,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,8,985,285,6.82,viernes,08/26/2022 07:00:00 PM,6.2
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2022,8,"174,846","72,121",320,martes,08/16/2022 07:15:00 PM,23.98
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2022,8,"10,496","5,591",60,viernes,08/05/2022 11:30:00 AM,8.78
